arousalScore,trueArousal
-0.3050,3.0000
-0.5730,2.0000
-0.9358,1.5000
0.1337,3.5000
-0.7139,1.5000
-0.6896,2.0000
-0.5080,3.0000
-0.4757,3.0000
-0.5796,2.5000
-0.5080,2.0000
-0.9463,2.0000
-0.6366,2.5000
-0.6274,2.5000
-0.8003,2.5000
-0.6778,3.0000
-0.5345,2.5000
-0.4707,2.5000
-0.3776,2.5000
-0.7136,2.5000
-0.4007,3.0000
-0.3008,2.5000
-0.2885,2.0000
-0.9716,2.0000
-0.7372,2.0000
-0.8306,2.5000
-0.8766,1.5000
-0.6380,2.0000
-0.4663,2.5000
-0.7519,2.5000
-0.6018,2.5000
-0.5982,2.0000
-0.3616,2.5000
0.1101,3.5000
0.0695,3.0000
0.1970,3.0000
1.0000,5.0000
-0.2622,3.0000
0.4883,4.0000
0.3959,4.5000
0.1653,2.5000
0.0135,4.0000
0.1929,2.5000
-0.3287,2.5000
-0.6593,2.5000
0.1369,4.0000
-0.6334,3.0000
-0.0059,3.5000
0.7642,4.5000
-0.4749,2.5000
0.9488,3.5000
0.1386,3.5000
0.4646,3.5000
0.4835,3.5000
0.8465,4.0000
-0.2756,3.0000
1.0000,5.0000
0.8373,3.5000
0.9864,4.0000
0.2640,3.5000
0.1903,3.0000
0.8644,3.0000
0.9335,4.0000
-0.0470,3.5000
-0.4519,2.5000
0.8960,3.5000
-0.3723,3.0000
0.3147,2.5000
0.3145,3.5000
0.2184,3.5000
-0.2559,3.5000
-0.5373,2.5000
0.4274,2.5000
-0.7357,2.0000
0.1720,3.0000
0.5167,3.5000
0.2987,3.5000
0.9673,4.0000
0.0906,3.0000
0.3293,3.5000
0.9805,4.5000
-0.4226,2.5000
0.7044,3.5000
-0.4223,3.0000
0.1540,3.5000
0.2247,3.0000
0.0690,3.0000
0.9697,3.0000
0.8661,3.5000
-0.4951,3.0000
0.5163,3.5000
0.2178,3.5000
-0.3282,2.0000
-0.7161,2.5000
-0.1928,3.0000
0.3556,2.5000
0.9792,4.0000
0.0378,2.0000
0.6705,2.5000
-0.0020,2.0000
0.4579,4.0000
0.5592,3.5000
-0.4280,2.5000
0.4023,4.0000
-0.6081,1.5000
0.4872,3.5000
0.0247,3.0000
0.5388,4.0000
0.9805,4.5000
0.1774,3.0000
0.0988,3.5000
-0.1879,2.5000
-0.4353,2.5000
-0.4780,3.5000
-0.0664,3.0000
0.3722,2.0000
-0.2023,2.5000
0.0921,2.0000
0.3164,3.0000
-0.3814,2.0000
0.8397,3.0000
0.3291,3.0000
0.3131,3.5000
-0.0909,2.0000
-0.4105,2.5000
-0.3347,3.0000
-0.1025,3.5000
0.8493,3.5000
0.6599,3.5000
0.9151,4.5000
-0.5029,2.0000
-0.2670,2.5000
0.4833,4.5000
0.5454,3.5000
0.8565,4.5000
0.9087,4.5000
-0.7604,2.5000
0.8841,3.5000
0.5499,3.5000
0.4816,3.5000
-0.5207,3.0000
0.5830,3.5000
0.3523,3.5000
-0.3100,2.5000
0.8532,4.5000
0.3660,3.0000
0.8233,4.0000
0.9086,4.0000
0.6574,3.5000
-0.0850,3.5000
0.8756,4.5000
-0.0510,3.0000
-0.0353,3.0000
-0.3946,2.5000
0.0115,3.0000
-0.2923,3.0000
0.2695,4.0000
0.4744,3.5000
-0.2948,3.0000
0.4655,3.5000
0.7518,4.0000
0.8523,4.0000
0.5201,3.0000
0.1017,3.0000
-0.1654,3.0000
0.5462,3.5000
0.5607,4.0000
0.4723,3.5000
-0.2379,3.0000
0.0057,3.0000
0.6476,3.0000
0.8392,4.0000
0.6894,3.5000
0.5111,3.5000
-0.0064,2.5000
-0.3028,3.0000
0.7909,4.0000
0.4689,3.5000
0.6389,3.5000
0.2107,3.0000
-0.3412,3.0000
0.7621,4.0000
0.9542,4.5000
0.0230,3.5000
0.4810,3.0000
0.9472,3.5000
0.8523,3.5000
0.8044,3.5000
0.8100,3.5000
0.5044,3.0000
0.2952,3.0000
0.3401,3.5000
0.9874,3.5000
0.9902,3.5000
0.9633,3.5000
0.6802,3.5000
0.6275,2.5000
-0.1689,2.5000
0.1702,2.5000
0.3863,3.0000
0.2381,4.0000
0.6473,3.5000
0.1720,3.5000
0.3166,3.5000
0.3940,3.5000
-0.6605,2.0000
0.9916,4.5000
0.7378,3.5000
0.9860,3.5000
-0.0768,2.5000
0.1228,3.0000
0.9868,4.0000
-0.3044,2.5000
0.9846,4.0000
0.7726,3.5000
0.9027,3.0000
0.7912,3.0000
0.5299,3.5000
0.8565,4.0000
-0.1496,3.0000
0.9411,3.0000
0.4117,2.0000
0.3515,2.5000
0.3194,3.0000
0.2861,3.0000
0.2551,3.0000
0.7998,2.5000
0.5233,3.5000
-0.7054,1.5000
0.1008,3.0000
0.4897,2.5000
0.9303,2.0000
0.2762,2.5000
0.9104,3.0000
0.2179,3.0000
0.2273,2.5000
0.8427,2.0000
-0.0169,2.5000
0.2777,3.0000
0.8110,3.5000
0.5529,2.5000
0.9789,3.5000
0.7347,2.5000
0.5579,3.0000
0.4590,3.0000
0.9152,3.5000
0.7229,3.5000
0.6516,3.5000
-0.1265,2.5000
0.9902,3.5000
0.6677,3.0000
0.8044,4.5000
0.5849,3.0000
0.3672,2.5000
0.3222,3.0000
0.5112,3.0000
-0.3401,2.0000
0.9868,3.5000
-0.2513,2.5000
0.5773,3.0000
-0.0677,2.0000
-0.1266,2.5000
0.4777,3.5000
-0.0286,3.0000
-0.4392,2.5000
-0.3044,2.5000
0.9958,4.5000
0.9151,3.5000
0.0868,3.0000
0.8368,3.5000
0.4740,3.0000
0.8691,3.0000
0.8936,3.5000
0.5748,2.5000
0.2050,3.5000
-0.0581,3.0000
0.8566,4.0000
0.8695,3.0000
0.9083,3.0000
0.9738,3.5000
0.8962,3.5000
0.7912,3.5000
0.4202,2.5000
-0.4034,3.5000
0.9411,3.5000
-0.6073,3.0000
0.7532,3.5000
0.9737,3.5000
0.4655,3.5000
0.1180,3.0000
0.2710,2.5000
0.8499,5.0000
0.9802,3.0000
-0.3793,3.0000
-0.2972,2.0000
-0.0340,2.0000
0.2104,3.5000
0.7209,3.0000
-0.5350,2.5000
0.4480,3.5000
0.0050,2.0000
0.4267,3.0000
0.4581,2.5000
0.9958,4.5000
0.6621,3.5000
0.6473,3.5000
0.9080,4.0000
0.3994,4.0000
0.8306,4.0000
0.2163,2.0000
1.0000,4.0000
0.0119,3.0000
0.9935,3.5000
0.1042,3.0000
0.6636,3.5000
0.7718,4.0000
0.1732,3.5000
0.9934,4.0000
-0.0865,3.0000
0.9916,4.5000
-0.1410,3.3333
-0.5943,2.3333
0.9803,4.0000
0.3501,3.3333
0.9497,3.6667
1.0000,3.3333
-0.1539,3.0000
0.3203,2.6667
0.9868,4.0000
0.2963,3.0000
0.1513,3.0000
0.5146,3.3333
0.5048,3.3333
0.6281,3.6667
0.6439,3.3333
0.0422,2.6667
0.5073,3.3333
0.1260,2.6667
0.5158,2.3333
-0.9079,2.0000
-0.0206,2.3333
0.4496,3.3333
0.3965,3.3333
-0.2046,2.6667
0.4270,3.3333
0.0793,2.6667
0.1855,3.0000
0.3456,3.3333
0.9464,4.3333
0.7209,3.3333
-0.3091,2.3333
-0.4164,3.0000
0.7621,4.5000
0.9846,3.5000
0.5409,2.5000
0.0312,3.5000
0.0616,2.5000
-0.0949,3.0000
0.0388,3.0000
-0.5144,3.0000
-0.3488,3.5000
-0.2946,3.5000
-0.5558,2.0000
0.7047,2.5000
-0.1009,2.0000
0.1449,3.0000
0.2266,3.5000
-0.1278,2.5000
-0.5436,2.0000
-0.8712,3.0000
-0.6509,2.0000
0.7973,3.0000
0.0019,2.5000
-0.2402,2.5000
-0.0535,3.0000
-0.3466,2.5000
-0.0709,2.5000
-0.4648,2.5000
0.4853,3.5000
0.5877,2.5000
-0.3356,2.5000
-0.0359,3.0000
-0.5940,2.0000
-0.2755,3.5000
0.1814,2.5000
-0.1477,2.0000
-0.1184,3.0000
0.7800,3.5000
-0.1758,2.5000
0.9916,4.5000
0.0983,3.0000
-0.7430,2.5000
0.4858,3.5000
0.3294,2.5000
-0.0406,3.0000
0.9803,4.0000
0.3213,2.0000
-0.2930,2.0000
-0.4472,3.0000
-0.2649,2.5000
0.8071,3.5000
0.1389,2.5000
0.1892,3.5000
0.1129,3.0000
-0.6050,2.0000
0.5229,3.0000
0.4294,3.5000
0.1252,2.5000
-0.2381,3.0000
0.2376,3.0000
-0.3772,2.0000
-0.2896,2.0000
0.3702,3.0000
-0.2127,2.0000
-0.4410,2.6667
-0.5737,2.6667
-0.6309,2.0000
0.4540,3.0000
0.2808,2.3333
0.7018,3.0000
-0.7316,2.6667
0.8044,4.0000
0.7758,3.0000
-0.7279,1.3333
-1.0000,2.6667
-0.5710,2.0000
0.3174,3.3333
-0.9321,2.3333
-0.5220,2.3333
-0.9465,2.6667
-0.8461,2.0000
-0.4980,2.0000
-0.1229,3.0000
0.9542,4.3333
-0.8155,1.6667
0.8240,3.3333
-0.8298,1.6667
0.8129,3.3333
-0.7511,3.0000
0.6078,3.3333
0.2199,3.0000
0.3412,3.3333
0.9087,3.3333
0.2931,3.6667
0.7191,3.6667
-0.0876,2.6667
0.7443,3.3333
0.8893,3.6667
1.0000,3.3333
-0.0675,2.0000
0.7849,3.0000
0.3140,2.3333
-0.2685,2.6667
0.8649,3.3333
-0.4751,2.3333
0.5377,3.3333
-0.4519,2.0000
0.9472,4.0000
0.5070,3.0000
0.1670,3.3333
-0.6724,2.0000
0.4374,2.6667
-0.6135,2.6667
0.9868,4.3333
0.6653,3.0000
0.5635,3.3333
0.8240,3.6667
0.3092,3.0000
0.4069,3.6667
-0.1637,2.6667
-0.3859,2.0000
-0.4560,3.0000
0.0543,3.0000
0.5757,3.0000
-0.7292,2.3333
-0.0578,2.0000
-0.6223,2.3333
0.5907,3.6667
0.6350,4.0000
-0.1027,3.0000
0.0793,2.6667
-0.4793,2.5000
0.4937,4.0000
0.4702,2.5000
-0.4641,3.0000
0.4513,3.5000
0.9357,3.0000
0.9298,3.5000
0.6036,3.0000
0.2773,3.0000
0.2874,3.0000
0.5071,3.5000
0.7401,3.0000
0.9621,3.5000
0.6889,3.5000
0.9739,3.5000
-0.1040,3.5000
0.8736,3.0000
0.9472,3.0000
0.9551,4.0000
0.2325,2.5000
0.0726,2.5000
0.1173,3.5000
0.7844,3.5000
0.7061,3.5000
0.0293,3.0000
0.5849,3.5000
-0.1326,3.5000
0.2453,2.5000
0.4511,3.0000
0.0307,3.0000
0.3105,2.5000
0.9542,4.0000
0.9542,4.0000
0.1637,3.0000
0.0986,2.5000
0.9739,4.5000
-0.5507,2.0000
-0.6215,2.0000
0.1851,3.0000
0.9607,4.5000
0.6101,3.0000
0.1849,3.0000
0.7974,4.0000
0.9409,4.0000
0.0726,2.5000
0.2231,2.5000
0.6025,3.0000
-0.5468,2.5000
0.1397,3.0000
0.4178,4.0000
-0.3446,2.5000
0.6671,4.0000
0.7822,3.0000
0.7870,4.0000
0.2749,4.0000
-0.6668,2.5000
-0.5982,2.0000
0.7068,4.0000
0.7717,3.5000
0.4923,3.0000
-0.1055,2.0000
-0.3968,3.0000
0.9609,4.0000
-0.4881,2.5000
0.2775,2.5000
-0.1626,3.0000
-0.0355,3.0000
0.4584,3.0000
0.7979,4.5000
0.5139,2.5000
-0.8818,1.5000
-0.3324,2.5000
-0.3020,2.5000
0.5251,3.5000
-0.8214,2.0000
0.8886,4.0000
-0.3748,2.5000
-0.7257,2.0000
0.3138,3.0000
0.1664,3.0000
0.2675,3.5000
0.9021,4.0000
-0.6822,2.5000
-0.3612,3.0000
-0.1116,3.0000
0.2682,3.0000
0.3216,3.0000
0.7148,3.5000
0.0569,2.5000
0.8630,3.5000
0.5513,3.0000
-0.6616,2.0000
0.9087,4.0000
-0.1183,2.5000
0.5321,4.0000
0.8350,3.5000
0.6804,3.0000
-0.0602,3.0000
0.7576,3.5000
0.8170,4.0000
0.9477,3.5000
0.6957,3.0000
0.7002,3.0000
0.6635,3.5000
0.5648,2.5000
0.4531,1.5000
0.7823,3.5000
0.3306,2.0000
0.4405,2.0000
0.5789,2.5000
0.7529,2.5000
0.3209,3.0000
0.4600,2.5000
0.8978,4.5000
-0.3597,2.5000
-0.3336,2.5000
0.4298,2.5000
0.3597,3.5000
0.4500,2.5000
0.2734,2.5000
-0.0164,2.0000
-0.1965,2.0000
0.5660,2.5000
0.9607,4.5000
-0.0788,2.0000
-0.2848,2.5000
0.1378,2.5000
0.3632,2.5000
0.3767,2.5000
0.2499,2.5000
0.3765,2.0000
-0.1730,1.6667
0.3611,3.6667
-0.0285,2.0000
-0.3803,1.6667
0.7391,2.3333
0.7045,4.0000
0.2577,3.0000
0.3989,3.6667
0.9542,3.3333
0.1227,3.3333
0.7836,3.0000
0.3333,3.0000
-0.3810,2.6667
0.2659,2.0000
0.1998,2.5000
0.4312,3.0000
0.9045,3.5000
0.4526,4.0000
0.3103,3.0000
0.2720,2.5000
-0.1064,2.5000
0.9608,3.5000
0.6557,3.0000
0.7220,3.0000
1.0000,4.0000
0.2978,3.0000
0.9874,4.0000
0.6351,4.0000
0.5161,3.5000
0.6574,4.5000
0.7598,3.0000
1.0000,3.5000
0.8833,4.5000
0.6978,3.0000
0.7851,3.5000
1.0000,4.0000
0.3834,3.5000
0.5609,3.5000
0.5236,3.5000
0.4089,2.5000
0.2354,3.5000
0.1566,2.5000
0.8975,3.0000
0.3353,2.5000
0.2074,4.0000
0.3941,2.5000
0.9663,4.0000
0.8458,3.5000
0.5937,3.5000
0.7960,3.0000
-0.1471,3.0000
0.9542,5.0000
0.7647,3.0000
0.9554,4.0000
-0.0629,3.5000
0.8184,3.0000
0.2080,3.5000
0.2217,2.0000
0.9958,4.5000
0.9803,4.0000
0.6666,3.0000
0.2329,3.5000
0.7937,3.5000
0.5026,2.5000
-0.1585,3.5000
0.1383,3.5000
0.5347,3.5000
0.4283,2.5000
0.3404,2.5000
0.2024,3.5000
0.2021,2.5000
-0.1721,3.5000
0.3625,3.0000
0.9916,3.5000
0.2253,3.0000
0.1235,3.5000
0.9200,2.5000
0.4965,3.5000
0.2578,3.5000
0.6789,3.5000
-0.1665,3.0000
0.8908,3.5000
0.9916,4.5000
0.9630,3.0000
0.3349,2.5000
0.7539,4.0000
-0.0075,3.0000
-0.4698,2.0000
0.2597,3.0000
-0.1002,2.0000
-0.8177,2.5000
0.6929,3.0000
-0.7324,3.0000
-0.8980,2.0000
0.1286,3.5000
-0.7540,3.0000
0.2771,2.0000
-0.5838,2.5000
0.1979,2.5000
0.0459,3.0000
0.8649,3.5000
-0.4846,3.0000
-0.5529,2.5000
-0.3733,2.0000
0.1394,3.0000
0.6566,3.0000
-0.6649,2.0000
0.1095,3.0000
-0.7640,2.0000
0.6867,3.0000
0.0219,3.0000
-0.8146,3.0000
0.0066,2.5000
-0.2061,3.0000
-0.8945,2.0000
-0.8050,2.0000
-0.6503,2.5000
-0.3358,3.5000
-0.5709,2.5000
-0.7094,2.5000
-0.3584,2.5000
-0.3906,3.0000
-0.1546,2.5000
-0.6265,2.0000
-0.5964,2.5000
-0.3711,2.0000
-0.8304,2.0000
-0.3217,2.0000
-0.6368,2.0000
-0.3272,3.0000
-0.8606,2.0000
-0.8088,2.0000
-0.0641,2.5000
-0.7881,3.0000
-0.3480,2.5000
-0.7048,3.0000
-0.6204,2.5000
-0.8639,2.0000
-0.7304,2.0000
-0.5999,2.0000
-0.2729,3.0000
-0.8698,2.5000
-0.5226,3.0000
-0.3517,2.5000
-0.6557,2.5000
-0.0251,2.5000
-0.5670,2.5000
-0.3100,2.5000
-0.0920,3.0000
-0.6863,2.5000
-0.6014,2.0000
-0.4276,3.0000
-0.6511,3.5000
-0.5049,2.0000
-0.5318,2.5000
-0.6337,3.0000
-0.6040,3.0000
-0.4700,2.0000
-0.8870,2.0000
-0.1927,2.5000
-0.6468,2.0000
0.6993,3.5000
0.9186,3.0000
0.8062,3.0000
-0.3001,3.0000
-0.1272,2.5000
0.5133,4.5000
-0.1493,3.0000
0.8019,3.5000
0.4958,3.5000
0.7102,4.0000
0.1552,4.0000
0.2794,4.0000
0.6232,3.5000
-0.5980,2.0000
0.9762,3.5000
0.3880,3.0000
0.3260,4.0000
0.7346,4.0000
0.9803,4.0000
0.8152,3.5000
0.1462,3.0000
-0.4219,3.0000
0.3085,3.5000
-0.4097,3.0000
0.1540,2.5000
0.8489,3.0000
-0.1814,2.0000
0.7481,3.0000
-0.1676,3.0000
-0.4384,2.5000
0.0659,3.0000
-0.0607,2.5000
0.6807,3.0000
-0.0163,3.5000
-0.3757,3.0000
0.0112,2.5000
0.2349,3.0000
-0.3406,3.0000
0.5724,4.0000
0.5116,3.5000
0.4888,3.0000
0.0569,3.0000
0.8846,3.5000
0.4676,3.5000
0.0542,2.5000
0.2821,3.0000
0.9542,4.5000
0.9846,3.5000
0.6111,3.0000
0.1892,2.5000
-0.2817,2.5000
0.9466,3.0000
0.7401,3.0000
-0.4730,3.0000
0.8978,4.5000
-0.0196,3.0000
0.4058,4.0000
-0.6875,2.0000
-0.2688,2.5000
0.4757,3.0000
-0.6538,3.0000
0.3522,3.0000
0.5216,3.0000
-0.2149,4.0000
0.7077,3.0000
0.2986,3.0000
0.7441,3.0000
0.2253,3.5000
0.7154,4.0000
0.8908,3.5000
0.4693,4.0000
-0.1218,2.5000
-0.0621,2.5000
0.4204,3.5000
0.3921,3.0000
0.6663,3.5000
0.2006,4.0000
0.6391,3.0000
0.4254,3.0000
0.6435,3.5000
0.6442,3.0000
0.7931,4.0000
0.7716,3.5000
0.7237,4.0000
0.3884,3.5000
-0.1495,4.0000
0.3721,3.5000
0.5238,3.0000
0.1049,3.0000
0.1527,3.5000
0.7159,3.5000
0.0090,3.0000
-0.3138,3.5000
0.8742,3.5000
0.4329,4.5000
0.5783,3.5000
0.5592,4.0000
0.5119,3.5000
0.6214,4.0000
0.2872,3.5000
0.8298,3.5000
0.5175,4.5000
0.4549,3.0000
-0.0175,3.0000
0.3005,4.0000
-0.2301,2.5000
0.7166,3.5000
0.0278,3.5000
-0.0503,3.5000
0.3938,3.5000
0.5404,3.5000
0.9125,3.5000
0.2254,3.5000
0.2182,3.0000
0.7201,3.5000
0.7477,3.5000
0.0767,2.5000
0.9607,4.0000
0.1378,3.5000
-0.0559,3.5000
0.1192,3.0000
0.9238,4.0000
0.1821,3.5000
0.7069,3.5000
0.7408,2.5000
0.8907,3.5000
0.2482,4.0000
-0.1964,3.0000
0.4342,3.5000
0.6230,4.0000
-0.0424,3.5000
-0.0429,2.5000
0.3074,4.0000
0.0272,3.0000
0.2639,3.5000
-0.1278,2.0000
0.9368,3.5000
0.3472,2.5000
0.5096,3.5000
0.1110,3.0000
-0.0211,3.5000
0.1836,3.5000
0.0747,2.5000
0.8349,3.5000
0.4025,3.0000
0.6716,4.0000
0.5661,4.0000
0.5712,3.5000
0.5672,3.3333
0.5588,3.0000
-0.6157,2.6667
-1.0000,3.3333
0.4349,3.0000
-0.4400,2.6667
-0.5133,1.6667
0.1838,3.0000
0.3123,3.0000
0.3042,3.3333
0.2716,3.0000
0.5322,3.3333
0.3699,3.0000
-0.1630,2.6667
0.7480,3.6667
0.2226,3.0000
-0.3402,3.3333
-0.0447,2.3333
-0.4496,2.6667
0.6762,3.0000
0.7611,3.0000
0.6943,3.6667
0.5849,3.0000
0.6681,3.3333
0.4143,3.0000
-0.0305,2.0000
0.9116,3.3333
0.1079,3.0000
0.5421,4.0000
0.6434,4.0000
0.7541,3.5000
-0.8184,2.0000
0.7255,4.0000
-0.7060,2.0000
0.4561,3.0000
0.0292,3.0000
-0.1132,3.0000
-0.8195,2.0000
-0.1899,3.0000
-0.5942,3.0000
0.9805,4.5000
0.2862,3.5000
0.9021,4.0000
0.2099,3.5000
0.4221,4.0000
-0.2078,2.0000
0.2378,3.5000
-0.0154,3.0000
-0.6776,2.0000
-0.7577,2.5000
0.1269,3.0000
0.4581,3.5000
0.3605,2.0000
0.2139,3.5000
0.7913,4.5000
-0.7821,2.5000
0.0793,3.5000
0.7412,4.5000
0.2185,3.5000
0.4695,3.5000
-0.4002,2.0000
0.4740,4.0000
0.6302,3.5000
-0.4171,2.5000
-0.1811,2.0000
-0.7583,3.0000
0.7415,4.5000
-0.6457,2.0000
0.3727,3.0000
0.0635,3.5000
-0.4021,2.0000
-0.8973,2.0000
-0.3963,2.0000
-0.8038,3.0000
-0.2912,2.0000
0.2629,3.5000
0.9021,4.5000
-0.6432,3.5000
-0.4360,3.0000
-0.8956,2.5000
-0.7020,2.0000
0.7951,3.5000
0.1629,3.5000
0.2642,2.5000
0.1983,3.5000
-0.5063,2.0000
0.0350,2.5000
0.6054,3.5000
0.4936,3.5000
0.5821,4.0000
0.6764,4.5000
-0.7292,3.0000
-0.5147,2.0000
-0.0352,3.5000
0.6741,3.0000
-0.8638,3.0000
0.1398,3.5000
0.4935,3.5000
0.4500,3.5000
0.9019,4.5000
0.7196,3.5000
0.1253,3.0000
0.1164,3.5000
0.2798,3.0000
0.2816,3.0000
0.4945,3.0000
0.4286,3.5000
0.5689,3.5000
0.4647,3.5000
0.6657,4.0000
-0.0096,2.5000
-0.3578,2.5000
-0.3245,2.5000
0.5168,3.0000
0.4458,3.0000
0.3673,3.0000
0.4012,4.0000
-0.2314,2.5000
0.4671,3.0000
-0.8147,2.5000
0.5255,3.0000
0.9802,3.5000
0.4983,3.5000
0.1992,3.0000
0.3119,2.5000
-0.4639,2.5000
0.5059,4.0000
0.8074,4.0000
0.1843,3.0000
0.2485,2.5000
-0.7783,2.0000
0.6400,3.0000
-0.3768,2.0000
-0.2823,2.5000
-0.0985,2.0000
0.6010,3.5000
0.3496,3.5000
0.1678,3.0000
0.1694,2.5000
-0.1731,2.5000
-0.0818,3.0000
-0.3017,2.5000
0.9475,4.5000
0.5224,3.0000
0.8618,4.0000
0.6149,3.0000
0.8062,3.5000
0.5670,3.5000
0.9021,3.5000
0.1584,3.5000
0.8891,3.5000
0.9411,3.5000
-0.3570,2.5000
0.2946,3.5000
-0.3057,2.0000
0.4166,1.5000
0.1934,4.0000
0.8199,3.0000
-0.3311,3.0000
-0.3435,3.0000
0.2267,3.0000
0.5532,4.0000
0.7579,2.5000
-0.3686,2.5000
0.2247,3.5000
0.9739,3.5000
-0.1921,3.0000
0.2215,3.5000
0.5246,1.5000
-0.0455,2.0000
0.1814,3.5000
0.5799,2.0000
0.6377,3.5000
-0.4455,2.0000
-0.5811,2.5000
-0.3368,3.0000
-1.0000,1.5000
0.6983,4.0000
-0.2304,3.0000
0.2483,2.5000
-0.0676,3.0000
-0.4699,1.5000
-0.0377,2.0000
-0.3959,3.5000
-0.0441,1.0000
-0.6038,3.5000
0.2507,2.5000
-0.5422,2.0000
0.8810,2.5000
-0.0425,2.5000
0.7676,3.5000
0.6753,2.5000
0.1783,2.5000
-0.5319,1.0000
0.3698,3.5000
0.2429,2.5000
-0.1418,2.5000
-0.3766,2.5000
0.9125,3.5000
0.6386,2.5000
0.4825,3.5000
0.7707,3.0000
0.4526,3.5000
0.1824,3.0000
0.1097,1.5000
0.1470,3.5000
-0.0990,3.0000
0.1631,3.0000
0.8563,3.0000
0.6674,3.5000
0.3604,2.5000
0.0658,3.0000
-0.4770,2.0000
0.2371,3.0000
-0.2881,3.0000
-0.0378,2.5000
0.8044,4.0000
0.6234,3.5000
0.0295,3.0000
0.8043,4.0000
-0.2655,2.5000
-0.0972,3.0000
0.7707,3.0000
-0.0834,3.0000
0.8394,4.0000
0.8662,4.0000
-0.1806,2.5000
-0.2185,3.0000
-0.6418,2.5000
0.5481,4.0000
-0.1915,3.0000
0.5374,3.5000
0.2007,3.0000
0.0728,2.5000
-0.4084,3.0000
0.2534,3.0000
0.2892,2.5000
0.8738,4.0000
0.8326,3.0000
0.2329,4.0000
-0.0875,3.0000
-0.7165,2.5000
0.9672,3.5000
0.7317,3.5000
0.9607,4.0000
-0.5250,2.5000
0.7378,3.5000
-0.3288,2.5000
0.8756,4.0000
-0.8591,2.5000
0.7198,4.0000
0.0338,3.0000
-0.3542,2.0000
0.3911,3.5000
0.7848,3.5000
0.2325,3.0000
0.5267,3.0000
0.0453,2.5000
0.4753,3.5000
-0.4490,2.5000
0.2081,3.5000
0.7415,4.0000
0.9409,4.5000
-0.3119,2.5000
0.4611,3.5000
0.7719,4.0000
-0.0327,2.5000
-0.6034,2.0000
-0.3621,2.0000
0.3198,3.0000
0.3023,3.0000
-0.5540,2.0000
0.3127,3.0000
-0.6991,2.0000
-0.6141,2.0000
-0.2215,2.5000
-0.0671,2.5000
0.6074,4.0000
0.6061,3.0000
0.6994,3.5000
0.6546,3.5000
0.4930,4.0000
0.6413,3.5000
0.6773,3.5000
-0.2026,3.5000
-0.3871,2.5000
0.6753,3.5000
-0.4126,2.5000
0.5707,3.0000
0.5648,3.5000
0.4443,3.5000
0.5547,3.0000
-0.2209,2.5000
0.2514,2.5000
-0.6153,2.5000
0.1771,3.0000
-0.6095,1.5000
0.2447,3.0000
0.5205,2.5000
0.8533,3.5000
0.7613,3.5000
0.2252,4.0000
0.0377,2.5000
0.1765,2.5000
0.8245,3.0000
0.5731,3.5000
0.4589,4.0000
0.2123,3.5000
-0.1050,2.0000
0.3401,3.5000
-0.4987,1.5000
0.2506,2.5000
-0.2871,2.0000
0.2987,3.0000
-0.2417,2.5000
-0.7938,2.0000
-0.0428,3.5000
-0.7638,1.0000
-0.0964,1.5000
0.2578,3.5000
-0.3679,3.0000
0.3426,3.5000
0.3579,3.5000
0.3818,3.5000
0.3951,3.5000
0.9191,3.5000
0.5070,2.5000
0.0382,2.5000
0.2406,3.5000
0.4568,3.5000
-0.5135,2.0000
-0.1289,2.0000
0.1719,2.5000
0.1307,2.5000
0.1726,3.5000
0.1201,2.0000
0.0604,4.0000
0.4467,3.5000
0.4456,3.5000
0.3852,3.5000
0.5035,3.0000
0.4291,2.5000
0.3546,4.0000
0.3826,3.5000
0.1764,3.0000
-0.2369,2.5000
0.3976,3.0000
0.2020,3.5000
0.1668,3.0000
-0.0783,1.5000
0.4170,3.5000
-0.2828,2.3333
0.8782,3.6667
0.9542,3.6667
0.1607,2.6667
0.4193,3.6667
0.3846,3.6667
0.0211,2.6667
0.9063,3.0000
0.6723,3.6667
0.2763,3.3333
0.5929,3.3333
0.3404,3.6667
-0.4008,2.0000
0.1686,3.0000
0.4853,3.0000
-0.0503,3.0000
0.0795,3.0000
0.7107,3.5000
0.3362,2.5000
-0.4272,2.5000
0.6274,3.5000
0.0910,3.5000
-0.2590,2.5000
-0.0997,3.0000
0.9338,4.0000
-0.7350,2.5000
-0.4565,2.5000
-0.6118,2.5000
0.0654,3.0000
-0.4130,2.5000
-0.0370,3.0000
0.1036,2.5000
-0.3618,2.5000
0.2224,3.5000
0.0405,3.0000
0.1741,3.5000
-0.7228,3.0000
-0.2889,2.5000
0.1586,2.5000
-0.0938,2.5000
0.9663,4.5000
0.3902,3.0000
0.6703,3.5000
-0.2419,3.5000
0.1031,3.0000
0.9079,4.0000
0.0701,3.5000
0.4838,3.0000
0.9374,4.0000
0.2410,3.0000
0.9085,4.0000
-0.7595,2.0000
-0.0804,3.0000
0.0457,3.0000
-0.1598,3.5000
-0.1716,2.5000
-0.0864,2.5000
-0.1141,3.0000
-0.5103,2.0000
-0.3333,3.0000
0.4261,2.5000
0.6597,3.0000
0.8603,4.0000
-0.5422,2.5000
-0.0188,3.5000
0.2130,3.0000
-0.2270,3.0000
0.3023,3.5000
-0.7584,2.0000
0.6606,4.0000
0.7246,4.0000
0.9125,3.5000
0.7508,3.0000
0.5758,2.5000
-0.4418,2.0000
-0.6786,2.0000
0.6765,3.5000
-0.3209,3.0000
-0.4675,2.0000
-0.3011,2.5000
-0.2176,3.5000
